address,expected_group,group_kind,family,role,label_strength,ip_behaviour_class,expected_elevated_features
bc1q0glave4a5pztfm7tjngl2405qkxakn2r3a908c,,none,A,background,weak,stable,
bc1q0gtjypgv3cq64frdnlk7ap2ps45t8yckyac8w2,,none,A,background,weak,stable,
bc1q0gup68s2x2uqar72qyrw77w36nae2h4y6sputk,,none,A,background,weak,stable,
bc1q0h28r2yk9adp96yxauze8qp2cfwm6f8s6ka28h,,none,A,background,weak,stable,
bc1q0h6rpt236lyx60hpgfrzdcqqhjxhc9v3fz3qne,,none,A,background,weak,stable,
bc1q0h8tytc5fk5uwnu277nw2ffv80juheq50xa88m,,none,A,background,weak,stable,
bc1q0ha4cza4rw3hy35fyyf7cfxthrajsj26r5ax2u,,none,A,background,weak,stable,
bc1q0hf98ara2xxal4hgwg8mk8sd0gsmhlngwqavnm,,none,A,background,weak,stable,
bc1q0hgsez9807eeq0u8vydmsle2shqd8fultvmz9w,,none,A,background,weak,stable,
bc1q0hmmds5qe85gxffr6a3s76mqdhs5pu59slrxzp,,none,A,background,weak,stable,
bc1q0hmmpl5uulhhcal8tvz3v58yffsfm4w4luwnug,,none,A,background,weak,stable,
bc1q0hmmpl5uulhhcal8tvz3v58yffsfm4w4luwnug,C-01,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0hmmpl5uulhhcal8tvz3v58yffsfm4w4luwnug,D-01,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1q0hmthpn94fftymafn9gyv5swldgpyum76wxa7y,,none,A,background,weak,stable,
bc1q0hpkjqjk0w86sg28w2y540sdpmy7s0agvgs520,,none,A,background,weak,stable,
bc1q0hryen2lnm8szk4928vdmpgh297y3wf83ueyr3,,none,A,background,weak,stable,
bc1q0hs2yehz5xlgmet9mwpyl5xr2wl39rpan49scu,,none,A,background,weak,stable,
bc1q0hs2yehz5xlgmet9mwpyl5xr2wl39rpan49scu,H-04,dense_community,H,scenario_core,weak,stable,graph
bc1q0hsuxcdsxm4z00etcyrjspcstfks5r3t7f9el6,,none,A,background,weak,stable,
bc1q0hszvl89ga0r62k3lslr57dlrc862u70jftkz9,,none,A,background,weak,stable,
bc1q0hv52sgf4xagknzeqrmqh7c4pgjd5dljajzcz0,,none,A,background,weak,stable,
bc1q0hw7uvzdk37a9evwujjezgkwgruty70psz4hus,,none,A,background,weak,stable,
bc1q0j3n750eqeh8lmddhssgyx6an06y6uu2548rs2,,none,A,background,weak,stable,
bc1q0j7ppakjd6t79ltfhzwhhh5fj2e89v7669ytvp,,none,A,background,weak,stable,
bc1q0j8esezl6rzqksju3z39wa3ppjqnjk3vultsyv,,none,A,background,weak,stable,
bc1q0jahp9s8d27ft4vaz2x6c4yt67ch5vh2nrnzn2,,none,A,background,weak,stable,
bc1q0jalkyg3cmj5nhr6cu7wdk2037k3hkgzdp8q0g,,none,A,background,weak,stable,
bc1q0jaqrzs3rnd2r5z59twwr4wkfya52qs20mnalh,,none,A,background,weak,stable,
bc1q0je4uhr97j3q5aj84ekk7ceuvmdnv7nxnw87g0,,none,A,background,weak,stable,
bc1q0jmm5lmxchxxn2cuphw4v2ucwxxcs4jzkz6wvm,,none,A,background,weak,stable,
bc1q0jmuzaqnwqtfch4hzz8nxef6j3j03ehvgq42wz,,none,A,background,weak,stable,
bc1q0jpdm95yrsx3dfflw3telc5ucw57ykd203rfp8,,none,A,background,weak,stable,
bc1q0jqq2l2zqgfhm24hrvl0eqq42trpldycq58ehw,,none,A,background,weak,stable,
bc1q0jqq2l2zqgfhm24hrvl0eqq42trpldycq58ehw,C-05,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0jqvefe9hjpry8eaj9w4zqrky5qytvfwlmx5r7,,none,A,background,weak,stable,
bc1q0k4zgetnzw2ymm2jwmfkavhcdknyzh79n7kjrx,,none,A,background,weak,stable,
bc1q0k6v8v0zkl30zyn50yp25jw0g0hwz0625qgvde,,none,A,background,weak,stable,
bc1q0kc5jtau2pr2jje7sdwu9n7ry3cm4tdw85ca8y,,none,A,background,weak,stable,
bc1q0kg5npjywseue3y6tud8udcwe8zyfkdyp3dekm,,none,A,background,weak,stable,
bc1q0kg5npjywseue3y6tud8udcwe8zyfkdyp3dekm,C-07,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0kg5npjywseue3y6tud8udcwe8zyfkdyp3dekm,F-19,common_input_entity,F,scenario_core,strong,stable,graph
bc1q0kgda22eet260j4cq3xhjnc5eymgyvgppl2q63,,none,A,background,weak,stable,
bc1q0kgkf3kz2s6q9llakek2xla4785m9synxlf3c3,,none,A,background,weak,stable,
bc1q0kgmlm0atcgmpnt839sfupxsegz4aev4tnmtn9,,none,A,background,weak,stable,
bc1q0kgyau836mt3v8jwcma4579gkzkw3cnlfxaz46,,none,A,background,weak,stable,
bc1q0klyx46wfvv9g0cvzs3ne3jnrtkv335k6l5p2p,,none,A,background,weak,stable,
bc1q0klyx46wfvv9g0cvzs3ne3jnrtkv335k6l5p2p,D-04,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1q0kpz8nqhhul3ev27e9nsn3ytm7vzvf9k73z55z,,none,A,background,weak,stable,
bc1q0kxjk0j8wzf6luuua9d72r4ulcesxeapytag60,,none,A,background,weak,stable,
bc1q0kxjk0j8wzf6luuua9d72r4ulcesxeapytag60,C-03,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0kz5m62q7sj802sed46sumwfqf483zdd7cd96w,,none,A,background,weak,stable,
bc1q0l2xgryprk3cchxrpprvh7cdjyd3kx2y3vxhgm,,none,A,background,weak,stable,
bc1q0l4f6zcm3w4dm53pt93ryrahw66su2deeuflpz,,none,A,background,weak,stable,
bc1q0l4l0ef2d66cjs926f63ghzlujjeeehzc7srfk,,none,A,background,weak,stable,
bc1q0l8fytqxcys28ndqz43aukqyhn8hlxv6j93mzy,,none,A,background,weak,stable,
bc1q0la5nxnnczxgyg3hvgw87zmpkxvram0u7astvr,,none,A,background,weak,stable,
bc1q0lj5sw0rezfspslxnvjp290gwktdwfmjn4jy9p,,none,A,background,weak,stable,
bc1q0lj73dc5ulqk2uafdpxf70dd7fczuryadugnpy,,none,A,background,weak,stable,
bc1q0ljgtr90veehv9skaqthv9j0k6h90h5vshj5zy,,none,A,background,weak,stable,
bc1q0lkq4nhj5ty9w4fdv4pe7ghkf838ymyutv827m,,none,A,background,weak,stable,
bc1q0lpjftmkm349hd69dqehsrsp0p3qt80clp36cl,,none,A,background,weak,stable,
bc1q0lpjftmkm349hd69dqehsrsp0p3qt80clp36cl,B-14,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q0lrgdqtdp0hkx9n8mtjsv9k6cfh6a0l9ntk2ls,,none,A,background,weak,stable,
bc1q0lsgftsk8jt4lf6n33wg2t7x5hdv6wrjr690fe,,none,A,background,weak,stable,
bc1q0lsgftsk8jt4lf6n33wg2t7x5hdv6wrjr690fe,C-11,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0lt3edkp6f83t6m44pcqe04qvzg0575wfttzwt,,none,A,background,weak,stable,
bc1q0ltwn55kaq60dcwwsxczk2t8wj4xu4x05fjzs5,,none,A,background,weak,stable,
bc1q0lush0jmtd98lfmp8y0c08n8jafcl25uqnf3uh,,none,A,background,weak,stable,
bc1q0lush0jmtd98lfmp8y0c08n8jafcl25uqnf3uh,B-13,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q0lx532wy8dacfd732zxzlx7nykwl098kdnxjrt,,none,A,background,weak,stable,
bc1q0m25vs3whmd08p23yujkjz7f97z9evvulr7n8n,,none,A,background,weak,stable,
bc1q0m4vmnlx3ep2ga34q2mtwuw5c66wh8su96vwfr,,none,A,background,weak,stable,
bc1q0m4vmnlx3ep2ga34q2mtwuw5c66wh8su96vwfr,B-05,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q0m7wjt4f9zs3jw3vlrj9554ga97t2h6wk52cfx,,none,A,background,weak,stable,
bc1q0m92wyh6s22n7w9rxx832u80agx72pwuuxsakf,,none,A,background,weak,stable,
bc1q0m92wyh6s22n7w9rxx832u80agx72pwuuxsakf,B-02,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q0mf569e2xs8f3hyyusz6zzvfa2q0tlp8ctlgat,,none,A,background,weak,stable,
bc1q0mhz3td2sucudj7qg4rat7wk7w0m6j4jzkcjsl,,none,A,background,weak,stable,
bc1q0mhz3td2sucudj7qg4rat7wk7w0m6j4jzkcjsl,C-11,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1q0mq4zn9hkngpeuuy5az78073kej9223ag606e2,,none,A,background,weak,stable,
bc1q0mqque5wu4jpz2lzytxelj64apznagn25m49a0,,none,A,background,weak,stable,
bc1q0mvurfc0kfhe6ewy8z7ad0lx0xh9l49ppkhzmf,,none,A,background,weak,stable,
bc1q0mvurfc0kfhe6ewy8z7ad0lx0xh9l49ppkhzmf,C-06,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0mvurfc0kfhe6ewy8z7ad0lx0xh9l49ppkhzmf,D-07,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1q0mw5jd3gcwdytfdrm5ppacdl4m6dguk3mry0tr,,none,A,background,weak,stable,
bc1q0mygq9aj25tqghcpf7fzrwr5ucy7jc8dmumt0e,,none,A,background,weak,stable,
bc1q0mygq9aj25tqghcpf7fzrwr5ucy7jc8dmumt0e,D-02,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1q0n2mcnyuq27z2eg7uk6jja2z99dwq9kdma3xy8,,none,A,background,weak,stable,
bc1q0n9vc8nve7mexnv5gw9d4xegy0z00ph0gcxsj6,,none,A,background,weak,stable,
bc1q0ncmzcky3wm7kxpsxwa2zn3sjve3qw8pyrd4a7,,none,A,background,weak,stable,
bc1q0ncmzcky3wm7kxpsxwa2zn3sjve3qw8pyrd4a7,B-08,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q0nruze0a3vrs5u77zrglnkhngzp8k9nz76jwxc,,none,A,background,weak,stable,
bc1q0nrzrxfx09fpvr5h6htjmccu2425erqyc96zat,,none,A,background,weak,stable,
bc1q0nrzrxfx09fpvr5h6htjmccu2425erqyc96zat,H-01,dense_community,H,scenario_core,weak,stable,graph
bc1q0nwqy9alzspajklul7zx35fhr5l9wt3wtz584x,,none,A,background,weak,stable,
bc1q0nx62kz2cmw7vfajy6nf4xm4g7l52arvzmxtk9,,none,A,background,weak,stable,
bc1q0nx62kz2cmw7vfajy6nf4xm4g7l52arvzmxtk9,B-13,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q0nxvvh8r5cz39tcdjwrlzherwpjj24rllg9j08,,none,A,background,weak,stable,
bc1q0nxvvh8r5cz39tcdjwrlzherwpjj24rllg9j08,G-04,scenario_instance,G,scenario_core,weak,churning,network
bc1q0ny6lgeq3fx4lsy5n6k3lkxv0trnvvqjcfxvs0,,none,A,background,weak,stable,
bc1q0nysmgn04cqqv42flhdnrnu438cuav00jg2rlz,,none,A,background,weak,stable,
bc1q0p0umy6tdfa27f7ep6kmm70qc5xjhlt3krvkyj,,none,A,background,weak,stable,
bc1q0p4crly0cwtp3fq59m342fgwaykqdrt44qtl82,,none,A,background,weak,stable,
bc1q0p4l7w2wzgpfp3mfa87qjp5k9enxpn6yulf2mz,,none,A,background,weak,stable,
bc1q0p4l7w2wzgpfp3mfa87qjp5k9enxpn6yulf2mz,E-06,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1q0pecj8txs8ss3v56tqa8s4j06e4mek0ak8ayjd,,none,A,background,weak,stable,
bc1q0pecj8txs8ss3v56tqa8s4j06e4mek0ak8ayjd,C-02,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0plyak0ju3d4ajkdeu63vqyn6qjk96krq2um7t,,none,A,background,weak,stable,
bc1q0pqtk4h9x2kghakdqaplztmsktrssrg2p5pjx8,,none,A,background,weak,stable,
bc1q0pqtk4h9x2kghakdqaplztmsktrssrg2p5pjx8,G-09,scenario_instance,G,scenario_core,weak,churning,network
bc1q0pu6z8lvs05kj5mqrzzdl7zaq8pd7tc4pljrxf,,none,A,background,weak,stable,
bc1q0pzrmecru4c4y527v74rc7zak8t8dg0tkq62rj,,none,A,background,weak,stable,
bc1q0pzrmecru4c4y527v74rc7zak8t8dg0tkq62rj,C-04,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0q05hnrq9vytnlmhtl5zjtxlcyd96gh8hp5cf9,,none,A,background,weak,stable,
bc1q0q05hnrq9vytnlmhtl5zjtxlcyd96gh8hp5cf9,H-06,dense_community,H,scenario_core,weak,stable,graph
bc1q0q558dtr99hl47h4vfyce0ezxv9pmhyvly6u6p,,none,A,background,weak,stable,
bc1q0q9r57h8j82f4sw77edygq4xv7xu2qne852yrf,,none,A,background,weak,stable,
bc1q0qewcqyj0n8pcv3wupmvmkhm47fy2stwjm6s86,,none,A,background,weak,stable,
bc1q0qfj30zug2dky88xxagwmytga9rg7c2fg9sngk,,none,A,background,weak,stable,
bc1q0qgm43m2lsdajdv9lsyuppey0dg09u4dz4nztv,,none,A,background,weak,stable,
bc1q0qgm43m2lsdajdv9lsyuppey0dg09u4dz4nztv,B-11,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q0qlf5e4he4vnl2ejk46nkt747grzsdvkjsxgvn,,none,A,background,weak,stable,
bc1q0qnsh2nn604vhvk02nevpkzmdgxyg5a72w92e7,,none,A,background,weak,stable,
bc1q0qr70laf9mf0h7a8l6u8rpwzsyeqtxs43jcrx4,,none,A,background,weak,stable,
bc1q0quzrgyv5w3axal66vfg0av0wx5xm2pzeud4ss,,none,A,background,weak,stable,
bc1q0qvu64zk3nfl4ugr529vqugpa0frnud7fgw29u,,none,A,background,weak,stable,
bc1q0qw2ftkwvmg6z2d2j39prld8qm58yrtd9azc0e,,none,A,background,weak,stable,
bc1q0r6c8xc9yg3lqyu5tx7sh83vj3jdju0up5mkq8,,none,A,background,weak,stable,
bc1q0r6zfqdvvpjguds4ne725y5h5xu6feeex3scj0,,none,A,background,weak,stable,
bc1q0r99n4s7tgj98fwjps4lzt8lkwdgg7jvwmw2w5,,none,A,background,weak,stable,
bc1q0r99n4s7tgj98fwjps4lzt8lkwdgg7jvwmw2w5,H-03,dense_community,H,scenario_core,weak,stable,graph
bc1q0reqascu7fz8fvtphyede783am4tz575gm7y5t,,none,A,background,weak,stable,
bc1q0rl9nfzz8vtpnm4smgq2gks2cfvjn4sltellnv,,none,A,background,weak,stable,
bc1q0rpjklkvmfgf9qrt92lepvatfuv078lealfwyf,,none,A,background,weak,stable,
bc1q0rs8s9wr3sxx8ks5xta4mvjfzj6sm92p777m4c,,none,A,background,weak,stable,
bc1q0ru4j9ld9uhxz3yhcsk3rxalufm5jchfwhsvfa,,none,A,background,weak,stable,
bc1q0ru4j9ld9uhxz3yhcsk3rxalufm5jchfwhsvfa,D-06,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1q0rzevtrul9mtfhvtm76tt9nlgu574erxuexh9y,,none,A,background,weak,stable,
bc1q0s7femamyecgy84k95wedl22gxmhvs6wtmn8d8,,none,A,background,weak,stable,
bc1q0s8pw3qcuha7dllsh52tqfg93aykuhpp68s967,,none,A,background,weak,stable,
bc1q0scxa7f4tjdvl9qsfrcqcm4n3uksx604gp2cte,,none,A,background,weak,stable,
bc1q0sfe947dmppkjre3stmkd2kw52evdamc9582gs,,none,A,background,weak,stable,
bc1q0shdgxw4kavw7dcylgwylq9jfde8wvktm9sg70,,none,A,background,weak,stable,
bc1q0skyfvdp968vl5qa6s8f8k6nvvpmet4hguvssu,,none,A,background,weak,stable,
bc1q0smzs8eqets73y8ersaygee9dp2cvl7jgrx4rw,,none,A,background,weak,stable,
bc1q0smzs8eqets73y8ersaygee9dp2cvl7jgrx4rw,B-12,scenario_instance,B,scenario_core,strong,stable,temporal
bc1q0su8q4gpk33sj9jwe5xavlt23ntmd6egx8k0vv,,none,A,background,weak,stable,
bc1q0su8q4gpk33sj9jwe5xavlt23ntmd6egx8k0vv,C-06,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,,none,A,background,weak,stable,
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-01,common_input_entity,F,scenario_support,benign_multi_address_user,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-02,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-03,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-04,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-05,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-06,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-07,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-08,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-09,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-10,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-11,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-12,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-14,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-15,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-16,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-17,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-18,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-19,common_input_entity,F,scenario_support,,stable,graph
bc1q0surhte6p2lytmnexjcjen00t9klhsw5f7c2nq,F-20,common_input_entity,F,scenario_support,,stable,graph
bc1q0swxc5ve5t5m2nf6uhjj7mltj5afxt6dmy3fee,,none,A,background,weak,stable,
bc1q0swxc5ve5t5m2nf6uhjj7mltj5afxt6dmy3fee,G-07,scenario_instance,G,scenario_core,weak,churning,network
bc1q0t0gfwu63t3c7tgueedf7hkdfurw6ayfkl0806,,none,A,background,weak,stable,
bc1q0t282afm2cfy8pn39cdc30u74k2fse0mm9h906,,none,A,background,weak,stable,
bc1q0t2eclkw2semrwqw68h3namv4kwthxlsxghxl9,,none,A,background,weak,stable,
bc1q0t3cep9sghkudvwgrrc0t5yjgel54jj742hf2m,,none,A,background,weak,stable,
bc1q0t5aa9qp2yuc5qfqe8w60pm78sqlvuha2frlvs,,none,A,background,weak,stable,
bc1q0t5af002lfjclljkczecssx9vu3mfpffddcf4z,,none,A,background,weak,stable,
bc1q0t5af002lfjclljkczecssx9vu3mfpffddcf4z,D-03,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1q0t5xmrr72jvppxx2kga0c95eg604cq49c78jqu,,none,A,background,weak,stable,
bc1q0t8vjqjegyvpja2p5ssfma4v7t0qnn32ekwajk,,none,A,background,weak,stable,
bc1q0tgtr2v7fahqslupyxpsv6ewed89ctsdwpv7pq,,none,A,background,weak,stable,
bc1q0tkzw6cd4ewr8tenm55phc86rjvha9y2k6tdhd,,none,A,background,weak,stable,
bc1q0tkzw6cd4ewr8tenm55phc86rjvha9y2k6tdhd,D-12,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1q0tlsy0cyp473qrqznz6xfreu30hm7z3la4ctum,,none,A,background,weak,stable,
bc1q0ts2nxufdm7424mh0arlpryjcwrrquu67gll7d,,none,A,background,weak,stable,
bc1q0ttgj8t7e8h35w4ewr8ndyp0u83rr7lskl4lya,,none,A,background,weak,stable,
bc1q0ttgj8t7e8h35w4ewr8ndyp0u83rr7lskl4lya,F-01,common_input_entity,F,scenario_core,weak,stable,graph
bc1q0ttsnuv6rfsweveu2e97dj34m9egayvaqya47g,,none,A,background,weak,stable,
bc1q0tx2cyfxussvhthx64nvjp675z6jpclwj6jujx,,none,A,background,weak,stable,
bc1q0txdd0d3kllxenx00yxc0y6q44r5hjvyjpa8yf,,none,A,background,weak,stable,
bc1q0u0hx4pf2ut8lr03ulwlvsu4f0nf3nx3qgykdy,,none,A,background,weak,stable,
bc1q0u0hx4pf2ut8lr03ulwlvsu4f0nf3nx3qgykdy,C-02,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0u5npvul54wa4xlnqhjmrx5krxwfh65lc0aym6,,none,A,background,weak,stable,
bc1q0u5npvul54wa4xlnqhjmrx5krxwfh65lc0aym6,C-05,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0u7kupwst3j2l0vcwppgwkeeta9semd0supft6,,none,A,background,weak,stable,
bc1q0udm5wkrked8f4phf5r526earlg67nw5gerxkc,,none,A,background,weak,stable,
bc1q0uehwycrhgk72w2ft8nrc5cjwmnp8gvkd0mghv,,none,A,background,weak,stable,
bc1q0uehwycrhgk72w2ft8nrc5cjwmnp8gvkd0mghv,C-01,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0uehwycrhgk72w2ft8nrc5cjwmnp8gvkd0mghv,C-04,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0uehwycrhgk72w2ft8nrc5cjwmnp8gvkd0mghv,C-10,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0ues5ry58m6at5ug2hak2kk0pqhvh500g0cr7w,,none,A,background,weak,stable,
bc1q0ues5ry58m6at5ug2hak2kk0pqhvh500g0cr7w,G-01,scenario_instance,G,scenario_core,strong,churning,network
bc1q0umzvakfpfszmq4y5pehs63wca4cm89xvcttjh,,none,A,background,weak,stable,
bc1q0unqytwvuvj6edw0y89jq9j6auxnuh9nzcme2s,,none,A,background,weak,stable,
bc1q0up3grwvjgsqxq40cywvrhu63f5qfrrk6vzajn,,none,A,background,weak,stable,
bc1q0updtxe0vvq3wv6t50wxdglm7r5zwkr5629t90,,none,A,background,weak,stable,
bc1q0uq0j79wya5fn3sln7rnqn9gjnqd0t26ux9d39,,none,A,background,weak,stable,
bc1q0usfvz795h3xwh0ct3w4uffw5z0tjjvlvkjd5w,,none,A,background,weak,stable,
bc1q0uuq8f6qym2y5r82gt98n3zawz0ju2ntfhy3s7,,none,A,background,weak,stable,
bc1q0uzhcan0wzxy8dneh2p7u53avg27ru52nxx0qd,,none,A,background,weak,stable,
bc1q0uzhcan0wzxy8dneh2p7u53avg27ru52nxx0qd,D-09,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1q0v26tlk3lutj2q0rnmttdhtrcqz6fe4hrcl5qm,,none,A,background,weak,stable,
bc1q0v2nqhuyvwjz87avsx8rs3x0luwkcjzfvw08a5,,none,A,background,weak,stable,
bc1q0v3t2p7gfmc42hpeyjmddeqjt8zkzmhkcazrkk,,none,A,background,weak,stable,
bc1q0v3tjk3l9ez5llwax9q32svfxus4u4vjdlexhp,,none,A,background,weak,stable,
bc1q0v6a7jkhnphduan7vm2pcd7mch54f0cuk0luzk,,none,A,background,weak,stable,
bc1q0v80r28wz4whmjp7ntr2aa4za6nqwq8aavwg0c,,none,A,background,weak,stable,
bc1q0va0ane320p84tehqqgtxm80u6czmulump4wx9,,none,A,background,weak,stable,
bc1q0va0ane320p84tehqqgtxm80u6czmulump4wx9,C-03,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0vauhcq94e2zyqpwghlsvcvrjf2knjufnh0nkh,,none,A,background,weak,stable,
bc1q0vemxt40kvhzkyy5wfwyyulwhhcuedecanyphs,,none,A,background,weak,stable,
bc1q0vemxt40kvhzkyy5wfwyyulwhhcuedecanyphs,G-07,scenario_instance,G,scenario_core,weak,churning,network
bc1q0vjxecplver0p2z0ha86fx3naww2cv4h4sya69,,none,A,background,weak,stable,
bc1q0vjxecplver0p2z0ha86fx3naww2cv4h4sya69,C-03,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0vms2d7hzcdevlxkhu2gfq7k2fr5fx232nqjjn,,none,A,background,weak,stable,
bc1q0vr0y59q6kp2knyt8x0cml7tkcvvsytwjhutu7,,none,A,background,weak,stable,
bc1q0vtlgftv5v6uw6jtfw3r5gektvk9jy80ws8y0f,,none,A,background,weak,stable,
bc1q0vulvkx3vvscf6eajltwuk8ulcq5dq86r2f3t3,,none,A,background,weak,stable,
bc1q0vvkmv49q7tr9jjck67qz9s2082kxcu0ffhzch,,none,A,background,weak,stable,
bc1q0vvkmv49q7tr9jjck67qz9s2082kxcu0ffhzch,F-10,common_input_entity,F,scenario_core,strong,stable,graph
bc1q0vvpmkrj8dj7px8tyslczevst3hnuqpazu6p4f,,none,A,background,weak,stable,
bc1q0vvwkzn0fs2mc7llc23djg24edaq4p324jtlfw,,none,A,background,weak,stable,
bc1q0vzts77dnay6mlfm7aggfkuaujavd80hlgv9jv,,none,A,background,weak,stable,
bc1q0w7pu9l9u8m3zrlh3z7qrxyr9fhz0vpx3zcktn,,none,A,background,weak,stable,
bc1q0wedx3l3msexhzft9n5hmxk2y7ydrmhp4a76s2,,none,A,background,weak,stable,
bc1q0whrtkxvlq4w0q4ns65hgkd9d3pj7lnzqadmxq,,none,A,background,weak,stable,
bc1q0wjha9lew9r3744enq8nfv82lqdyye48rcpa5f,,none,A,background,weak,stable,
bc1q0wkf04yp95ncpq49f39xvhqf2keaweja3yjvdk,,none,A,background,weak,stable,
bc1q0wkncs3tdr38sq9hkh82h2p5ek443eaacngljl,,none,A,background,weak,stable,
bc1q0wkncs3tdr38sq9hkh82h2p5ek443eaacngljl,D-07,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1q0wr65eyka24a4792m9k0ph777ewpdmecxh9q2l,,none,A,background,weak,stable,
bc1q0wt46watksf7waxw3lnqkqlwlzfh2sjjhq62jt,,none,A,background,weak,stable,
bc1q0wuzkjqmqne8v7lg6cer39uvfnz2sfes05nfry,,none,A,background,weak,stable,
bc1q0wyy6pf9n8y2lgdy6yuz4gv5xt6lluktvtarxk,,none,A,background,weak,stable,
bc1q0wzl3egr90gy3f8g5lg6fxcmf2k456yny9yyz7,,none,A,background,weak,stable,
bc1q0x55hglnkmf6hl87g3nlt5e3fqwzua2gp9l3k0,,none,A,background,weak,stable,
bc1q0x6rxrkf9l745dw8ew8wugdvrf6hsqv66tu7g3,,none,A,background,weak,stable,
bc1q0x8qzw3y2wpqhrfx09l5gjgcl0c585g2zs2q7d,,none,A,background,weak,stable,
bc1q0xd3cjjyt48j0t3yhlq4nnk79rdefa7d8t8y0y,,none,A,background,weak,stable,
bc1q0xd3cjjyt48j0t3yhlq4nnk79rdefa7d8t8y0y,C-12,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1q0xg3umnwa4s09t60n7mdtq03g5wtr5m7624fqr,,none,A,background,weak,stable,
bc1q0xg40ll3dhm0n0tjy3mawa0p4v7p22en08lwvs,,none,A,background,weak,stable,
